"Country Name","Country Code","Indicator Name","Indicator Code","Sector Name","Sector Code",Attribute,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
"Austria","122","Expenditure decentralization (ratio of own spending to general government spending)","sd","Local Government","LG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.174500048160553","0.173126608133316","0.154594630002975","0.154178187251091","0.155048072338104","0.150828197598457","0.144565165042877","0.148076117038727","0.146453365683556","0.13713775575161","0.143201902508736","0.142769798636436","0.144444644451141","0.147139877080917","0.145866394042969","0.146947279572487","0.145961776375771","0.145880118012428","0.147687166929245","0.146344944834709","0.150419637560844","0.150489583611488","0.153047859668732","0.154403120279312","0.156287387013435","0.141478434205055",
"Austria","122","Social benefits, share of general government","sb","Local Government","LG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.038164746016264","0.0382418632507324","0.0385263226926327","0.0402120500802994","0.0368558987975121","0.035908505320549","0.0370792150497437","0.0381446741521358","0.0392950251698494","0.0420415736734867","0.0428559556603432","0.0456148125231266","0.0464697927236557","0.0477131679654121","0.0489223450422287","0.0493639335036278","0.0508330017328262","0.0499723106622696","0.0503314360976219","0.0513061732053757","0.0511524602770805","0.0528352744877338","0.0531978197395802","0.0534148328006268","0.053439024835825","0.051063921302557",
"Austria","122","Social benefits, share of general government","sb","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.310132652521133","0.303465992212296","0.29378879070282","0.28153657913208","0.281686812639236","0.280765861272812","0.276694566011429","0.28223043680191","0.283526122570038","0.28173765540123","0.278668165206909","0.272389441728592","0.26372030377388","0.260636806488037","0.264636397361755","0.261469721794128","0.251360297203064","0.248097732663155","0.245871365070343","0.242359936237335","0.243255212903023","0.238524198532104","0.232341781258583","0.225294142961502","0.217908501625061","0.242714926600456",
"Austria","122","Social benefits, share of general government","sb","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.0977355465292931","0.0975094735622406","0.0975407883524895","0.101848989725113","0.0986551269888878","0.0977457612752914","0.0982990562915802","0.0984673649072647","0.0997194051742554","0.103531010448933","0.105498239398003","0.110020779073238","0.109700687229633","0.112302921712399","0.114591293036938","0.117086067795753","0.119189582765102","0.11456535756588","0.117098398506641","0.119218930602074","0.117669120430946","0.121155388653278","0.122177332639694","0.123223021626472","0.123834140598774","0.117907710373402",
"Austria","122","Consumption of fixed capital, share of general government","cfc","Local Government","LG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.397180885076523","0.403678745031357","0.345480680465698","0.347652137279511","0.348111182451248","0.347374379634857","0.345219701528549","0.342968016862869","0.341421723365784","0.339662909507751","0.294849365949631","0.2940733730793","0.293631762266159","0.29225891828537","0.290919959545136","0.288963943719864","0.286289185285568","0.28377902507782","0.283391565084457","0.282856285572052","0.281508654356003","0.279517829418182","0.276610940694809","0.274445682764053","0.273990452289581","0.274524331092834",
"Austria","122","Consumption of fixed capital, share of general government","cfc","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.50471431016922","0.510653853416443","0.477807492017746","0.4805828332901","0.48229455947876","0.483570784330368","0.482831954956055","0.557631373405457","0.554094970226288","0.551036357879639","0.476586163043976","0.473545879125595","0.470913589000702","0.467383295297623","0.464663326740265","0.462701350450516","0.460783243179321","0.458411186933517","0.458251446485519","0.459033161401749","0.457244515419006","0.454249978065491","0.449919551610947","0.447184145450592","0.445752561092377","0.445207238197327",
"Austria","122","Other expenses, share of general government","oe","Local Government","LG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.261577814817429","0.216796040534973","0.304731816053391","0.288059413433075","0.333060204982758","0.319705754518509","0.243542969226837","0.275283873081207","0.256761729717255","0.125980198383331","0.249015063047409","0.257818043231964","0.276340782642365","0.274812668561935","0.222264319658279","0.286801755428314","0.292419761419296","0.262210577726364","0.259770393371582","0.186362892389297","0.28079879283905","0.275880843400955","0.277312338352203","0.284356147050858","0.280583560466766","0.262247949838638",
"Austria","122","Other expenses, share of general government","oe","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.496043831110001","0.419590324163437","0.42055755853653","0.453397542238235","0.372926294803619","0.364106595516205","0.378980070352554","0.314960360527039","0.303051948547363","0.696691453456879","0.373114734888077","0.352079808712006","0.342209666967392","0.354946881532669","0.508801579475403","0.341731280088425","0.360030323266983","0.383022278547287","0.39201158285141","0.54435783624649","0.299679785966873","0.287874072790146","0.319171845912933","0.286151349544525","0.294544011354446","0.337885200977325",
"Austria","122","Capital spending, share of general government","cs","State Government","SG","Value","0.137021914124489","0.142314329743385","0.150943398475647","0.158893704414368","0.141700401902199","0.132953703403473","0.144674837589264","0.13287827372551","0.140220567584038","0.129374340176582","0.123863875865936","0.131781339645386","0.123696587979794","0.125995218753815","0.118236474692822","0.115930899977684","0.120812945067883","0.126534789800644","0.126704350113869","0.127695366740227","0.11930275708437","0.13727180659771","0.141016945242882","0.0397171303629875","0.152254551649094","0.206592053174973","0.30221825838089","0.415012151002884","0.655418813228607","1.0608983039856","0.256726950407028","0.186564266681671","-0.0795485153794289","0.00286238337866962","0.0927930250763893","0.0565124675631523","0.0736471116542816","0.108263842761517","0.157764256000519","0.136275887489319","0.143469259142876","-0.0347934179008007","-0.0469252169132233","-0.10348104685545","-0.0879001915454865","0.0576180927455425","-0.0525514557957649","0.0243093371391296","0.0304340645670891",
"Austria","122","Other expenses, share of general government","oe","State Government","SG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.178636714816093","0.305433362722397","0.263790160417557","0.246707916259766","0.28415235877037","0.307020366191864","0.369658917188644","0.402286171913147","0.431096911430359","0.171375051140785","0.367157489061356","0.378416180610657","0.370427072048187","0.358991891145706","0.260113716125488","0.361307412385941","0.337710529565811","0.346260994672775","0.339125424623489","0.262783020734787","0.409048914909363","0.426255255937576","0.393872141838074","0.419617503881454","0.412414640188217","0.38854455947876",
"Austria","122","Other expenses, share of general government","oe","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.440214514732361","0.522229373455048","0.568521976470947","0.534767329692841","0.617212533950806","0.626726150512695","0.613201856613159","0.677570044994354","0.687858641147614","0.297355234622955","0.616172552108765","0.636234223842621","0.646767854690552","0.633804559707642","0.482378035783768","0.648109197616577","0.630130290985107","0.608471572399139","0.598895788192749","0.449145942926407","0.689847707748413","0.702136099338531","0.671184480190277","0.703973650932312","0.692998230457306","0.65079253911972",
"Austria","122","Capital spending, share of general government","cs","Local Government","LG","Value","0.540660977363586","0.545768558979034","0.572626531124115","0.541214764118195","0.561133623123169","0.569695472717285","0.571866154670715","0.544027328491211","0.503713726997375","0.512407183647156","0.50517863035202","0.489918947219849","0.492128401994705","0.500398099422455","0.519038081169128","0.578502893447876","0.576590120792389","0.573158264160156","0.590289354324341","0.603303253650665","0.637233912944794","0.619807362556458","0.624135613441467","0.847699403762817","0.81662905216217","0.758105933666229","0.624083936214447","0.514322817325592","0.384890198707581","-0.309467196464539","0.243738666176796","0.438219517469406","0.290795266628265","0.209129989147186","0.236070111393929","0.115789420902729","0.127847999334335","0.170841053128242","0.0866329148411751","-0.189174816012383","-0.126713022589684","0.129542917013168","0.353048086166382","0.348993539810181","0.287952035665512","0.315697759389877","0.387764692306519","0.337284743785858","0.194120317697525",
"Austria","122","Capital spending, share of general government","cs","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.099113754928112","0.0193660892546177","-0.00996544118970633","0.0814104005694389","0.0775584876537323","-0.0431895554065704","0.428709805011749","0.521835029125214","0.444691330194473","0.702315747737885","0.748286247253418","0.661880612373352","0.826914250850677","0.822377145290375","0.751592516899109","0.75849974155426","1.07183611392975","0.959054946899414","0.893821239471436","0.699093341827393","0.68807327747345","0.826591074466705","0.625745713710785","0.650452733039856","0.648958325386047","0.787019312381744",
"Austria","122","Capital spending, share of general government","cs","Subnational Government","SNG","Value","0.677682876586914","0.688082873821259","0.723569929599762","0.700108468532562","0.702834010124207","0.702649176120758","0.716540992259979","0.676905572414398","0.64393424987793","0.641781568527222","0.629042506217957","0.621700286865234","0.615824997425079","0.62639331817627","0.637274563312531","0.694433808326721","0.697403073310852","0.699693024158478","0.716993689537048","0.730998635292053","0.756536662578583","0.757079184055328","0.765152513980865","0.887416541576386","0.968883633613586","0.964698016643524","0.926302134990692","0.929334938526154","1.04030895233154","0.751431107521057","0.500465631484985","0.624783754348755","0.211246743798256","0.211992368102074","0.328863143920898","0.172301888465881","0.201495110988617","0.279104888439178","0.244397163391113","-0.0528989285230637","0.0167562328279018","0.0947494953870773","0.306122869253159","0.245512500405312","0.200051844120026","0.373315840959549","0.335213243961334","0.361594080924988","0.224554374814034",
"Austria","122","General public services, share of general government","gps","State Government","SG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.16008460521698","0.135714933276176","0.160886898636818","0.170957311987877","0.167683079838753","0.163474947214127","0.148427605628967","0.143235966563225","0.153393775224686","0.158750295639038","0.153294011950493","0.17096509039402","0.173025757074356","0.194362550973892","0.196870669722557","0.197880625724792","0.196114540100098","0.187915936112404","0.195607081055641","0.189130589365959","0.171503961086273","0.166507616639137","0.187286853790283","0.168727695941925","0.180598855018616","0.183753877878189",
"Austria","122","General public services, share of general government","gps","Local Government","LG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.163708075881004","0.163062378764153","0.153005570173264","0.160040214657784","0.190792709589005","0.185903802514076","0.181667879223824","0.187461838126183","0.193336367607117","0.190544754266739","0.167727813124657","0.168629020452499","0.178660050034523","0.191208839416504","0.192520707845688","0.189321309328079","0.178624346852303","0.183661952614784","0.186648100614548","0.19787386059761","0.203253552317619","0.204752385616302","0.213454887270927","0.214654609560966","0.229067027568817","0.22761806845665",
"Austria","122","Defense, share of general government","defense","State Government","SG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.00128768791910261","0.0027552901301533","0.00130739924497902","0.00149783387314528","0.00175624468829483","0.00115898076910526","0.0014038656372577","0.00147536641452461","0.00132375489920378","0.00115796201862395","0.00154840783216059","0.00185570458415896","0.0013417003210634","0.00197129277512431","0.00349021307192743","0.00366727611981332","0.00248850369825959","0.00387130165472627","0.00137080193962902","0.00185650947969407","0.00194028520490974","0.000772870378568769","0.00165598408784717","0.000736538087949157","0.000732000102289021","0.000825918512418866",
"Austria","122","Defense, share of general government","defense","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"1.00672054290771","1.00266408920288","1.00222253799438","1.000812292099","0.999285995960236","1.00687265396118","0.999054849147797","0.998721718788147","0.9986971616745","0.998792111873627","0.998567223548889","0.997809767723084","0.998299598693848","0.997774243354797","0.996083319187164","0.995854616165161","0.997034549713135","0.995727300643921","0.998117625713348","0.997821986675262","0.997745931148529","0.998680472373962","0.998389661312103","0.998683154582977","0.998477458953857","0.998271524906158",
"Belgium","124","Tax revenue decentralization (share of general government)","taxd","State Government","SG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.0330422297120094","0.0362222082912922","0.0360422991216183","0.037222545593977","0.0380791164934635","0.0377336107194424","0.0386484675109386","0.0693417638540268","0.0725351199507713","0.0733881518244743","0.0772868245840073","0.0790100321173668","0.0812890157103539","0.0808971896767616","0.0809530466794968","0.0844518169760704","0.0875760465860367","0.0868315920233727","0.092242419719696","0.0902644395828247","0.125797674059868","0.168540135025978","0.166951462626457","0.158734068274498","0.165739268064499","0.174118563532829",
"Belgium","124","Tax revenue decentralization (share of general government)","taxd","Local Government","LG","Value",,"0.0704444423317909","0.0736726075410843","0.0719311982393265","0.0697355791926384","0.0667072460055351","0.068562775850296","0.0692618787288666","0.0608870200812817","0.0640321969985962","0.0705102309584618","0.0705736055970192","0.0790153592824936","0.0791986659169197","0.0796207264065742","0.0787391737103462","0.0767195746302605","0.0725031793117523",,,,,,"0.071186788380146","0.071953572332859","0.0720816031098366","0.0672182813286781","0.06916444003582","0.0603177957236767","0.0661188662052155","0.0709312558174133","0.075089268386364","0.0716025978326797","0.0711044371128082","0.0723092257976532","0.0755287557840347","0.0670151263475418","0.0822975859045982","0.0755865275859833","0.0747628062963486","0.0681434199213982","0.0690014660358429","0.0677221119403839","0.0717014968395233","0.0732603669166565","0.0703201293945313","0.0658617168664932","0.0715192928910255","0.0750345215201378",
"Belgium","124","Tax revenue decentralization (share of general government)","taxd","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.882716178894043","0.878221094608307","0.870343625545502","0.87375545501709","0.871631860733032","0.881086349487305","0.873762845993042","0.836889207363129","0.829005122184753","0.829282820224762","0.826848983764648","0.823889195919037","0.819150328636169","0.82746696472168","0.810261607170105","0.814708173274994","0.812865614891052","0.820985853672028","0.814633190631866","0.818473398685455","0.778725266456604","0.733786046504974","0.739064455032349","0.751004457473755","0.735188543796539","0.722141802310944",
"Belgium","124","Tax revenue decentralization (share of general government)","taxd","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.104229018092155","0.108175776898861","0.108123898506165","0.104440823197365","0.107243560254574","0.098051406443119","0.104767337441444","0.14027301967144","0.147624388337135","0.144990757107735","0.148391261696815","0.151319265365601","0.156817778944969","0.147912323474884","0.163250640034676","0.160038337111473","0.162338852882385","0.154975011944771","0.161243885755539","0.157986551523209","0.197499170899391","0.241800516843796","0.237271592020988","0.224595785140991","0.237258553504944","0.249153092503548",
"Belgium","124","Revenue decentralization (ratio of own revenues to general government revenues)","rd","Local Government","LG","Value",,,,,,,"0.056378960609436","0.0571949481964111","0.0523671992123127","0.0512835755944252","0.0554583519697189","0.0555357784032822","0.0603773593902588","0.0603201724588871","0.0604681931436062","0.0604907423257828","0.0597186125814915","0.0560961477458477",,,,,,"0.0772373154759407","0.0784442573785782","0.0773921236395836","0.0745142549276352","0.0764148384332657","0.0707083195447922","0.0741818249225616","0.07635747641325","0.0796874538064003","0.0759685561060905","0.0751134008169174","0.0774539336562157","0.0791134983301163","0.0742213204503059","0.0826165229082108","0.0780377388000488","0.0775862708687782","0.0741576179862022","0.0729072019457817","0.0722385868430138","0.0734527781605721","0.075249120593071","0.0740256309509277","0.0706687197089195","0.0737737342715263","0.0759071186184883",
"Belgium","124","Revenue decentralization (ratio of own revenues to general government revenues)","rd","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.574120402336121","0.57309764623642","0.572579324245453","0.577068269252777","0.570879697799683","0.585866332054138","0.578214466571808","0.549303472042084","0.544104695320129","0.549957692623138","0.553105294704437","0.549156010150909","0.544544696807861","0.545659840106964","0.522046804428101","0.534029304981232","0.533764779567719","0.539013087749481","0.537716567516327","0.542503118515015","0.514251470565796","0.480880379676819","0.48624050617218","0.495531767606735","0.481176227331162","0.46507203578949",
"Belgium","124","Revenue decentralization (ratio of own revenues to general government revenues)","rd","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.130817085504532","0.134967997670174","0.134111076593399","0.133375927805901","0.137001097202301","0.130902111530304","0.136078268289566","0.161322206258774","0.168149560689926","0.165823131799698","0.167541339993477","0.171335324645042","0.17444796860218","0.169117704033852","0.17985887825489","0.178212776780128","0.181148961186409","0.177411109209061","0.180044054985046","0.176627457141876","0.199739813804626","0.230944529175758","0.230808019638062","0.223612383008003","0.229866713285446","0.237723007798195",
"Belgium","124","Social benefits, share of general government","sb","Local Government","LG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.0299286879599094","0.030069213360548","0.0297435317188501","0.0290669500827789","0.0286621209233999","0.0308947842568159","0.0306702498346567","0.031724214553833","0.0310874469578266","0.0298913829028606","0.0285698156803846","0.0308604463934898","0.0304293893277645","0.0306673534214497","0.0299503542482853","0.030009139329195","0.0311173051595688","0.0316577292978764","0.0306779947131872","0.0288640540093184","0.0288211703300476","0.0297155771404505","0.0304057579487562","0.0305312480777502","0.0300566572695971","0.0281215198338032",
"Belgium","124","Social benefits, share of general government","sb","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.115100271999836","0.112392604351044","0.117072895169258","0.114771150052547","0.112907275557518","0.112014934420586","0.108668558299541","0.104711338877678","0.106017075479031","0.0899306014180183","0.0900708809494972","0.0898681581020355","0.100080423057079","0.0996556058526039","0.0990720018744469","0.0979519560933113","0.0987048894166946","0.0951215326786041","0.0941518321633339","0.0941116511821747","0.0873889252543449","0.0502428784966469","0.0511106438934803","0.0514218397438526","0.0521307811141014","0.0505036376416683",
"Belgium","124","Social benefits, share of general government","sb","Subnational Government","SNG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.0965802744030952","0.0983773469924927","0.101266168057919","0.101487927138805","0.104890286922455","0.110965885221958","0.114231437444687","0.12288199365139","0.117718875408173","0.119451895356178","0.121232010424137","0.124741643667221","0.126941114664078","0.126779064536095","0.126615613698959","0.127127483487129","0.129050448536873","0.129393115639687","0.126998171210289","0.126639246940613","0.222573041915894","0.227521285414696","0.229149252176285","0.229696646332741","0.229667782783508","0.215506032109261",
"Belgium","124","Consumption of fixed capital, share of general government","cfc","Local Government","LG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.233314201235771","0.23684324324131","0.24060021340847","0.245520234107971","0.248283982276917","0.255759477615356","0.263911187648773","0.26441478729248","0.264168202877045","0.266980022192001","0.262515276670456","0.26774388551712","0.275040626525879","0.278201192617416","0.291457414627075","0.295055150985718","0.295236945152283","0.293220698833466","0.289413452148438","0.268936097621918","0.267804503440857","0.266109943389893","0.264846980571747","0.267109483480453","0.269508063793182","0.272045016288757",
"Belgium","124","Other expenses, share of general government","oe","State Government","SG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.436893433332443","0.396781116724014","0.406555116176605","0.367974400520325","0.362621605396271","0.350488930940628","0.343164831399918","0.360697478055954","0.273778468370438","0.460255682468414","0.177374094724655","0.376625686883926","0.384931951761246","0.4433573782444","0.454573124647141","0.425499379634857","0.398731023073196","0.255307674407959","0.379216313362122","0.399554431438446","0.443237721920013","0.521505832672119","0.511317551136017","0.542899429798126","0.532977163791656","0.61948037147522",
"Belgium","124","Other expenses, share of general government","oe","Local Government","LG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.122922480106354","0.136504963040352","0.118026606738567","0.128206610679626","0.133615016937256","0.138435438275337","0.167445987462997","0.16666667163372","0.183328837156296","0.176963239908218","0.0663671791553497","0.126261129975319","0.131648540496826","0.140277177095413","0.107195481657982","0.0979043319821358","0.0944874137639999","0.083943635225296","0.0773320943117142","0.0953461304306984","0.106166161596775","0.118979305028915","0.119207143783569","0.12471316754818","0.128610998392105","0.0943459942936897",
"Belgium","124","Other expenses, share of general government","oe","Central Government","CG","Value",,,,,,,,,,,,,,,,,,,,,,,,"0.354293346405029","0.404371082782745","0.41500598192215","0.428943395614624","0.424270421266556","0.401676326990128","0.384783029556274","0.39892241358757","0.478778600692749","0.256046056747437","0.701820194721222","0.391342520713806","0.36343377828598","0.288774758577347","0.334201961755753","0.333823889493942","0.413568466901779","0.543571412563324","0.387496709823608","0.310758888721466","0.26707798242569","0.275935828685761","0.28272345662117","0.239921793341637","0.242632895708084","0.174843430519104",
